customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,phone_service,multiple_lines,online_security,online_backup,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
CUST-01116,61,83.68,5077.24,Month-to-month,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01117,43,103.1,4419.62,Month-to-month,No,Bank transfer,0,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01118,42,76.89,3229.2,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,0
CUST-01119,25,83.93,2099.47,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No phone service,Yes,No,No,No,No,Yes,0
CUST-01120,39,64.75,2563.78,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,1
CUST-01121,35,71.93,2519.18,One year,No,Bank transfer,0,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01122,3,21.51,88.11,One year,Fiber optic,Electronic check,1,No,No,Yes,No,No,No,No,Yes,No,Yes,1
CUST-01123,44,83.17,3650.78,Month-to-month,DSL,Bank transfer,1,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,1
CUST-01124,51,26.31,1335.58,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,0
CUST-01125,12,62.37,721.86,Two year,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,No,Yes,Yes,No,No,0
CUST-01126,19,47.85,894.3,One year,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0
CUST-01127,44,73.63,3250.26,Month-to-month,No,Mailed check,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01128,59,31.61,1865.14,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,No,No,No,No,Yes,No,Yes,1
CUST-01129,49,88.55,4357.81,One year,No,Mailed check,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01130,61,99.09,6048.12,Month-to-month,DSL,Credit card,0,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,1
CUST-01131,17,34.66,582.17,Month-to-month,No,Mailed check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01132,57,28.64,1675.45,Two year,No,Bank transfer,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01133,55,32.84,1804.32,One year,Fiber optic,Electronic check,1,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,1
CUST-01134,47,107.47,5074.35,One year,Fiber optic,Electronic check,0,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,1
CUST-01135,12,71.88,854.54,Month-to-month,DSL,Electronic check,0,No,No,No,No phone service,Yes,No,No,No,No,No,1
CUST-01136,62,65.66,4085.11,Month-to-month,DSL,Bank transfer,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,1
CUST-01137,8,28.88,249.6,Two year,DSL,Mailed check,0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,1
CUST-01138,21,84.25,1773.42,Two year,DSL,Electronic check,1,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0
CUST-01139,70,106.54,7410.71,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,1
CUST-01140,72,102.47,7378.21,Month-to-month,DSL,Electronic check,0,No,No,No,No phone service,Yes,No,No,Yes,Yes,Yes,0
CUST-01141,25,81.86,2071.11,Month-to-month,No,Electronic check,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-01142,12,25.68,318.71,Month-to-month,Fiber optic,Mailed check,1,No,No,Yes,No,No,Yes,No,No,No,No,1
CUST-01143,15,29.46,450.82,One year,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,1
CUST-01144,59,23.03,1324.32,Two year,Fiber optic,Bank transfer,0,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,0
CUST-01145,26,44.26,1136.35,Month-to-month,DSL,Electronic check,1,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,0
CUST-01146,26,31.84,836.07,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,1
CUST-01147,47,44.52,2100.65,Two year,DSL,Credit card,0,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,0
CUST-01148,32,57.28,1857.25,Month-to-month,No,Credit card,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01149,10,114.18,1138.9,Two year,Fiber optic,Credit card,1,No,No,Yes,No,No,Yes,Yes,Yes,No,No,0
CUST-01150,16,80.26,1292.28,One year,DSL,Credit card,1,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,0
CUST-01151,71,103.17,7325.4,Two year,No,Mailed check,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01152,17,90.46,1518.08,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,0
CUST-01153,23,29.48,632.92,Month-to-month,Fiber optic,Mailed check,0,No,Yes,No,No phone service,Yes,Yes,No,Yes,No,No,1
CUST-01154,26,93.06,2428.18,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,1
CUST-01155,7,46.06,325.9,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-01156,14,83.19,1152.3,Month-to-month,No,Electronic check,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01157,7,52.78,337.08,Two year,Fiber optic,Credit card,0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,0
CUST-01158,9,119.76,1090.43,Two year,Fiber optic,Bank transfer,1,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,1
CUST-01159,48,44.88,2148.92,One year,DSL,Credit card,0,No,Yes,Yes,No,No,Yes,Yes,No,No,No,1
CUST-01160,72,46.47,3356.98,Month-to-month,No,Electronic check,0,No,Yes,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01161,59,112.93,6700.15,One year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,0
CUST-01162,39,20.51,757.06,One year,DSL,Electronic check,0,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,0
CUST-01163,18,89.06,1589.09,Month-to-month,Fiber optic,Mailed check,0,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,1
CUST-01164,59,91.98,5422.63,Two year,DSL,Electronic check,0,Yes,No,Yes,Yes,No,No,No,No,No,Yes,0
CUST-01165,17,103.31,1785.37,Month-to-month,DSL,Mailed check,0,No,Yes,Yes,No,No,No,No,No,No,Yes,1
CUST-01166,14,117.39,1610.73,Month-to-month,No,Electronic check,1,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01167,31,117.51,3681.53,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,No,No,Yes,No,No,Yes,No,1
CUST-01168,24,24.66,594.56,One year,DSL,Bank transfer,0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,0
CUST-01169,60,101.83,6107.88,One year,Fiber optic,Credit card,0,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,0
CUST-01170,45,83.92,3772.44,Month-to-month,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01171,3,84.03,243.36,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1
CUST-01172,37,31.09,1171.29,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,No,No,No,Yes,No,0
CUST-01173,43,84.32,3604.39,Month-to-month,Fiber optic,Electronic check,1,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,1
CUST-01174,40,118.21,4735.31,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,No,Yes,Yes,No,No,Yes,1
CUST-01175,55,111.01,6097.87,Month-to-month,Fiber optic,Bank transfer,1,No,No,Yes,Yes,Yes,No,No,No,No,Yes,1
CUST-01176,39,62.79,2433.57,Month-to-month,DSL,Credit card,1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,0
CUST-01177,15,22.07,382.77,Two year,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,1
CUST-01178,4,54.95,228.18,Month-to-month,No,Credit card,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01179,25,102.29,2569.52,One year,DSL,Electronic check,0,Yes,No,Yes,No,No,No,Yes,Yes,No,No,0
CUST-01180,13,89.55,1186.91,Month-to-month,No,Electronic check,1,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01181,33,64.85,2111.62,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No,Yes,No,No,Yes,1
CUST-01182,16,23.62,412.97,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,No,No,No,No,Yes,Yes,0
CUST-01183,42,61.54,2534.5,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,1
CUST-01184,66,65.84,4330.06,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,No,No,No,No,No,Yes,0
CUST-01185,55,112.71,6189.87,Two year,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01186,42,83.39,3514.01,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,1
CUST-01187,34,49.79,1697.23,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,1
CUST-01188,30,71.58,2144.06,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,1
CUST-01189,13,24.74,321.38,Two year,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,0
CUST-01190,13,117.2,1504.04,Month-to-month,No,Bank transfer,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01191,18,54.73,955.2,One year,Fiber optic,Mailed check,0,No,Yes,Yes,Yes,No,No,No,No,No,Yes,0
CUST-01192,32,66.74,2150.21,Two year,No,Electronic check,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01193,39,54.24,2129.23,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,0
CUST-01194,46,87.62,4062.21,Month-to-month,DSL,Credit card,0,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,0
CUST-01195,29,85.55,2465.15,Month-to-month,No,Mailed check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01196,62,90.96,5653.38,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,Yes,Yes,No,No,No,No,No,Yes,1
CUST-01197,62,45.35,2806.03,Two year,Fiber optic,Mailed check,0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,0
CUST-01198,57,50.2,2885.21,Two year,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01199,16,30.78,512.92,One year,DSL,Credit card,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,0
CUST-01200,56,84.86,4756.38,One year,Fiber optic,Mailed check,0,No,No,No,No phone service,Yes,Yes,Yes,No,No,No,0
CUST-01201,10,22.06,213.81,One year,DSL,Electronic check,0,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,1
CUST-01202,30,78.96,2388.02,One year,Fiber optic,Mailed check,0,No,No,Yes,Yes,No,Yes,No,Yes,No,No,1
CUST-01203,25,106.71,2680.69,Two year,No,Electronic check,0,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01204,5,108.86,530.61,One year,No,Electronic check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-01205,65,63.8,4120.44,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,0
CUST-01206,49,64.85,3171.88,Month-to-month,Fiber optic,Credit card,1,No,No,Yes,Yes,No,No,No,No,Yes,No,1
CUST-01207,3,25.85,107.86,One year,No,Electronic check,1,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01208,45,86.42,3911.83,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,Yes,No,No,Yes,No,0
CUST-01209,14,101.77,1402.53,Month-to-month,DSL,Bank transfer,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,0
CUST-01210,30,42.95,1265.14,Two year,Fiber optic,Electronic check,0,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,0
CUST-01211,68,60.97,4171.45,One year,No,Bank transfer,0,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01212,18,103.56,1841.37,Two year,No,Bank transfer,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01213,62,107.47,6673.33,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,1
CUST-01214,37,42.8,1571.28,One year,No,Bank transfer,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01215,25,74.16,1886.34,Month-to-month,DSL,Bank transfer,0,No,Yes,Yes,Yes,No,Yes,No,No,No,No,0
CUST-01216,48,37.63,1790.83,Two year,DSL,Credit card,0,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,0
CUST-01217,65,28.39,1868.22,Month-to-month,No,Mailed check,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01218,53,110.93,5882.99,One year,DSL,Credit card,1,No,No,Yes,No,No,No,No,Yes,Yes,Yes,0
CUST-01219,15,101.69,1530.39,One year,DSL,Electronic check,0,Yes,No,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,1
CUST-01220,49,95.52,4641.07,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,No,No,No,Yes,No,0
CUST-01221,68,22.97,1517.9,Two year,Fiber optic,Electronic check,1,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,0
CUST-01222,12,104.06,1244.31,Two year,Fiber optic,Bank transfer,0,No,No,No,No phone service,No,No,No,Yes,Yes,No,0
CUST-01223,59,62.68,3703.06,Month-to-month,DSL,Electronic check,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0
CUST-01224,37,52.92,1935.54,Month-to-month,No,Credit card,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01225,61,73.74,4476.37,Month-to-month,No,Bank transfer,1,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01226,43,27.32,1185.99,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,No,Yes,Yes,No,No,1
CUST-01227,70,95.18,6673.86,Two year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,1
CUST-01228,39,77.41,3016.24,Two year,Fiber optic,Credit card,0,Yes,No,Yes,No,No,No,No,No,Yes,Yes,0
CUST-01229,56,37.03,2089.28,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,0
CUST-01230,63,37.2,2320.12,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No,Yes,No,No,Yes,1
CUST-01231,46,36.79,1685.22,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,1
CUST-01232,11,23.81,294.87,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,No,No,No,Yes,No,Yes,1
CUST-01233,62,77.96,4834.89,Month-to-month,DSL,Mailed check,0,Yes,No,No,No phone service,Yes,No,No,No,Yes,No,1
CUST-01234,25,103.72,2595.53,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes,No,No,No,No,0
CUST-01235,71,19.78,1450.5,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,0
CUST-01236,52,23.0,1168.01,One year,Fiber optic,Credit card,0,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,0
CUST-01237,4,76.42,321.61,One year,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,0
CUST-01238,59,101.59,6027.09,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,1
CUST-01239,72,51.33,3689.26,Two year,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,0
CUST-01240,20,53.66,1090.39,One year,DSL,Electronic check,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,0
CUST-01241,63,78.83,4946.65,Two year,Fiber optic,Credit card,0,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,0
CUST-01242,54,45.97,2468.65,Month-to-month,No,Electronic check,0,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01243,57,20.71,1188.17,Two year,Fiber optic,Mailed check,1,No,No,Yes,Yes,Yes,No,No,Yes,No,No,0
CUST-01244,41,92.99,3828.56,Two year,Fiber optic,Electronic check,0,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,0
CUST-01245,3,81.82,267.88,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,No,No,No,Yes,Yes,No,0
CUST-01246,6,77.24,494.83,Month-to-month,No,Bank transfer,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01247,5,93.65,466.9,Two year,Fiber optic,Credit card,1,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,0
CUST-01248,5,86.87,458.22,One year,No,Bank transfer,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01249,54,39.0,2099.15,Two year,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01250,47,53.95,2553.69,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,0
CUST-01251,49,30.86,1516.29,One year,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0
CUST-01252,9,31.25,290.16,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,Yes,Yes,No,No,No,No,1
CUST-01253,20,86.97,1747.87,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,1
CUST-01254,61,105.58,6408.29,Two year,Fiber optic,Mailed check,0,Yes,Yes,No,No phone service,No,Yes,No,Yes,Yes,No,1
CUST-01255,35,116.2,4044.52,Month-to-month,No,Bank transfer,1,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01256,50,82.09,4106.55,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,1
CUST-01257,62,36.78,2246.61,One year,No,Electronic check,1,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01258,17,28.78,505.88,One year,DSL,Credit card,0,Yes,Yes,No,No phone service,Yes,Yes,No,Yes,Yes,No,0
CUST-01259,3,100.91,320.16,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,1
CUST-01260,32,77.03,2471.5,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0
CUST-01261,13,81.07,1031.49,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,0
CUST-01262,68,97.71,6671.88,Month-to-month,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01263,14,89.73,1296.96,One year,DSL,Electronic check,0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,1
CUST-01264,11,103.11,1137.15,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,0
CUST-01265,56,23.73,1339.09,Two year,Fiber optic,Credit card,0,Yes,No,Yes,No,No,Yes,No,No,No,No,0
CUST-01266,67,94.25,6318.78,Two year,Fiber optic,Electronic check,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,0
CUST-01267,29,104.79,3049.52,One year,No,Credit card,1,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-01268,9,47.19,422.32,Month-to-month,No,Bank transfer,1,Yes,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01269,67,83.33,5582.42,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0
CUST-01270,25,50.04,1269.11,Month-to-month,Fiber optic,Electronic check,1,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,0
CUST-01271,42,115.71,4906.73,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,No,No,No,No,Yes,1
CUST-01272,9,21.41,164.69,Two year,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01273,40,77.14,3083.52,Month-to-month,No,Electronic check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01274,25,34.98,850.89,Two year,Fiber optic,Mailed check,0,No,No,Yes,No,No,No,Yes,No,No,Yes,1
CUST-01275,5,90.65,485.09,Month-to-month,Fiber optic,Mailed check,0,No,Yes,Yes,No,No,No,Yes,No,No,Yes,1
CUST-01276,11,35.94,383.59,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,1
CUST-01277,59,42.01,2449.73,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1
CUST-01278,38,68.43,2613.1,One year,Fiber optic,Credit card,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0
CUST-01279,72,111.31,8049.21,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,No,No,No,Yes,Yes,1
CUST-01280,5,39.59,211.22,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,1
CUST-01281,48,32.71,1574.18,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,0
CUST-01282,18,95.42,1725.74,One year,Fiber optic,Bank transfer,0,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-01283,70,69.06,4862.5,Month-to-month,Fiber optic,Bank transfer,1,Yes,Yes,No,No phone service,No,No,No,No,Yes,Yes,0
CUST-01284,37,111.0,4089.52,One year,DSL,Bank transfer,0,Yes,No,Yes,No,No,No,No,No,Yes,No,0
CUST-01285,60,32.95,1974.76,One year,DSL,Electronic check,0,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,0
CUST-01286,48,83.88,4017.19,Two year,DSL,Mailed check,1,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,1
CUST-01287,28,41.75,1145.64,Month-to-month,No,Bank transfer,1,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01288,69,33.99,2338.74,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,0
CUST-01289,40,87.71,3530.55,One year,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-01290,45,78.56,3546.53,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,1
CUST-01291,62,94.99,5902.27,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,0
CUST-01292,58,49.57,2877.99,Month-to-month,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-01293,67,63.69,4277.7,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,No,No,Yes,No,No,No,Yes,1
CUST-01294,56,59.36,3308.15,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,1
CUST-01295,40,118.38,4729.01,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,Yes,Yes,No,No,No,Yes,0
